reward,pi_e,pi_b,q_hat,v_hat
0.45106057543820843,0.0432279813063425,0.20791339857340244,0.4457500461214667,0.7178924759401579
0.6975653984887565,0.08874074573544832,0.2978938497778165,0.7160887923106459,0.05504506022692157
0.9957577652751848,0.5401609032842231,0.7349563954985514,0.9700846275736168,0.6342222451289946
0.9157576584544913,0.14915251253582237,0.3862026832322924,0.824703077369138,0.018098821438142454
0.4490816964672608,0.34896893361984005,0.590735925452177,0.4993866621810083,0.5835042665008199
0.8820218559027402,0.029084761921215906,0.17054255164391058,0.9119136123997528,0.356339191501973
0.5151562751242511,0.022139522260990255,0.14879355584497017,0.5543795875456852,0.6571611820024964
0.6107480406495639,0.013864682271687374,0.11774838543133988,0.6356189584742017,0.06781350939325881
0.6941192999540955,0.020764938683597484,0.14410044650728007,0.6588236876494741,0.030881040170991136
0.378875013575114,0.005547577193445574,0.07448205954084228,0.44529889895307273,0.12933990213606594
0.8316612198926241,0.02282872960729852,0.15109179199181708,0.7196642429792497,0.27097569112771835
0.19005990272078466,0.014685590815110294,0.12118411948399135,0.1900294290379853,0.3383980711007063
0.35125261101863114,0.007051605657210434,0.0839738391239226,0.368567671443806,0.9117241632091639
0.2701848502016946,0.0160523018038929,0.12669767876284435,0.33771911854708003,0.37726762311859985
0.5754065380451638,0.08830227888891892,0.29715699367324155,0.5059559658402295,0.8399444297360613
0.5539294417604623,0.15555873052194388,0.3944093438572974,0.5016998694437487,0.08129717048287921
0.4069020653073656,0.18163376796083627,0.42618513343479764,0.4296145912987841,0.7089640266568571
0.8199745662008688,0.15581785095485354,0.3947376989278495,0.7879644887205808,0.5949935797291709
0.6593791812846722,0.20429216367416594,0.45198690652956525,0.6252205706289643,0.8173597232107865
0.37637015372776284,0.05852840336660989,0.24192644205751856,0.3407201457584732,0.3605521867099907
0.6565016478183127,0.028691318070729842,0.16938511761878564,0.7739791656065922,0.9122251358741991
0.8192070157572225,0.005303920532311892,0.07282802024160681,0.8546238435506592,0.11749454031606466
0.11131592742679186,0.02297931935824383,0.15158931149076385,0.13336255584165266,0.5601604694257505
0.9526102401246943,0.08989864629638984,0.29983102957564256,0.950065884853587,0.11437589842219631
0.7207236609823584,0.10139589086010485,0.31842721438360894,0.7510887374764501,0.5950541884432887
0.1886689557989153,0.04073261071659103,0.2018232164955039,0.14364952278001553,0.7627313154922706
0.37065693716625714,0.4325546205949631,0.6576888478566161,0.35706126582206027,0.12481486940424569
0.4012178826590922,0.07051313422781334,0.2655430929770408,0.4950578572962837,0.4910412938451847
0.8820073386551456,0.04673642405654693,0.2161860866396053,0.887336480960947,0.8508503152833233
0.5758578738431214,0.05511762040026572,0.234771421600385,0.5691890176689566,0.7248367425221635
0.9898460512659769,0.09974069928210287,0.31581750946092724,0.9878973799951842,0.3647179247795025
0.07441243133055464,0.06997233836148245,0.2645228503579274,0.1314936884580745,0.5115968146212183
0.5193043178490339,0.1566499429464418,0.3957902764677801,0.4763217327461276,0.8666884917467711
0.6027625463685128,0.04455552455208107,0.21108179588036735,0.5659176269075282,0.16050118290904014
0.47424501964626653,0.24494824362292605,0.4949224622331523,0.5147056005226671,0.3513593552371598
0.0353480419950748,0.007434970353236237,0.08622627414678334,0.08721821882328559,0.15698216353145544
0.7893540050341785,0.16358295609567147,0.40445389860362513,0.7945893132493956,0.6112377725457486
0.8713726281935265,0.021404096174506254,0.14630138814962165,0.8285868906969416,0.601830946716496
0.1766807862309432,0.0027325672907816414,0.05227396379443251,0.08094327730112687,0.5732756178261447
0.014766138357274139,0.3300311561559102,0.5744833819667112,0.0,0.8600667389292609
0.3016344919833981,0.19691091777182984,0.4437464566301683,0.22625474891809058,0.4005482053474593
0.8025940311619068,0.29011718764411615,0.5386252757196938,0.7193441825786407,0.99042854838032
0.9075212656929604,0.04524341530264837,0.21270499595131367,0.9866106143070804,0.8450477489467401
0.30080680284895855,0.22862051719881923,0.47814277909304376,0.35144666889592197,0.2232369594751863
0.840105578974262,0.2702437290513493,0.5198497177563428,0.7780136831530522,0.2599595355607608
0.7882258388408466,0.16649203381655805,0.4080343537210538,0.7493785746621165,0.48705452374165004
0.028103969209349544,0.14364223510129887,0.37900162941773596,0.06496575612460675,0.7873607854908053
0.7466855752667906,0.3574072848590052,0.5978354998316888,0.7976436493208602,0.11383381190709785
0.7321350990984878,0.023879018842848584,0.15452837552646628,0.6949489968759466,0.8617900900803789
0.4267172716474912,0.26019454757166444,0.5100926852755923,0.45322940214512997,0.06584783748679435
0.3166186518671824,0.10904030625224105,0.3302125168012882,0.30229602910434544,0.4273153961104207
0.24552837699295993,0.008676223422986547,0.09314624749814963,0.2136151101946683,0.24545518894800378
0.012387345451517873,0.1672273580990418,0.4089344178459937,0.016872674744578466,0.16157868336166603
0.40234627461429817,0.11103298861279798,0.3332161289805732,0.4519324513887599,0.13055712940686015
0.15307017400665146,0.3744892663560885,0.6119552813368706,0.18403653938386028,0.3013837178207608
0.1003929383355796,0.01670333972111523,0.1292414009561767,0.13922111277951757,0.685097098488726
0.7426416699830866,0.023643425016581236,0.15376418639130907,0.7905795716463013,0.5216668633158935
0.26065821580227855,0.03608723023649075,0.18996639238689234,0.24643683891012794,0.8593065385634097
0.1748121047148855,0.014020830287512803,0.11840958697467364,0.1469993208816962,0.3060462686825076
0.5387699222339102,0.04705876171571834,0.21693031534508575,0.5694237030525817,0.43975011751267545
0.1839442727910321,0.018895263368517632,0.13746004280705587,0.21353888562992906,0.4187253605141079
0.6046607124338413,0.0031977576257268383,0.05654871904585318,0.5397834235560138,0.8909042995317789
0.23924218823797505,0.04608216043213456,0.21466755794049217,0.268601818230306,0.5340113624206204
0.3882286533686221,0.013865280635060897,0.11775092625988509,0.2514040208705694,0.8487155542983223
0.8829447143233549,0.010166910709050814,0.10083109990995245,0.8684488292075626,0.744119698628883
0.1609558707801796,0.05638464705635676,0.23745451576324414,0.17799661006196527,0.5770292427810695
0.7373132443149427,0.1935528957917548,0.4399464692343317,0.7407105115704556,0.3916329018625252
0.4654043301400608,0.008634393523197913,0.09292143737156627,0.45612020052758473,0.8147670656431111
0.15823265884297755,0.04876007039474313,0.2208168254339853,0.15739604921227887,0.37277289165773675
0.8619785762894637,0.29243187862473113,0.54076970941865,0.8803180745106568,0.7234465573182164
0.9621865649118392,0.13112305978510091,0.3621091821330977,0.9415487907247937,0.7378960064881326
0.8767073782979534,0.027241469610832514,0.16504990036601813,0.8293310386393655,0.2448866885520442
0.8278354381768164,0.24372084732677757,0.49368091651063195,0.7863149757533333,0.5788750825837311
0.7111953451691366,0.07857681866334032,0.28031556978402095,0.8287798698350123,0.34152452631069785
0.8136995302028529,0.03547366588514508,0.18834454036458045,0.8301885986334312,0.6993274220104705
0.11702851655939706,0.0018138918093981054,0.042589808750428844,0.1750105991023225,0.21548953862589815
0.7137490045394421,0.44521831314208293,0.6672468157601675,0.6801359077992627,0.9476875822427204
