reward,pi_e,pi_b,q_hat,v_hat
0.6812392238431615,0.3130545357325056,0.7913425082060415,0.9634385214725899,0.31845729939047884
0.9294784221050946,0.1571583375554349,0.9684981745641549,0.4844288007906945,0.891914794447229
0.9290487385276663,0.5435494498096517,0.27585558776102415,0.6190184988372992,0.48576722034716113
0.22019710881830357,0.5728435311185838,0.8393640463665779,0.24508012866356454,0.16889472910413472
0.5480008278761074,0.3057256249331461,0.5855198683932374,0.6614215937338341,0.8359963832771532
0.44728093889436593,0.4830945006192949,0.2955598934713178,0.41396833161385005,0.41462475104116003
0.2260529683518676,0.15879850417162744,0.7393040581008495,0.8124493242750523,0.5835002140036709
0.6741152804776651,0.8075608318446873,0.3308412602544217,0.48328803507805584,0.11449024620284443
0.8495718630557055,0.9499324402728536,0.870420329537664,0.3008496355355099,0.8068344007240335
0.6926806837907815,0.051995617562972246,0.4784792030730551,0.5752152046983074,0.21490722405407292
0.24191785041054992,0.3593500292009283,0.6786810037353995,0.9614272963569599,0.3622823997588883
0.8638662000607984,0.4242628720174542,0.8006588163407886,0.9754807100930688,0.28982238190949317
0.7373566807605352,0.2122339660212978,0.24484947645385974,0.5109483611928299,0.8919966888796944
0.3914725794265753,0.9791480222284215,0.09194303904866999,0.3592211335171148,0.41201253880332034
0.6119470713716906,0.2676743898757983,0.6310726219092874,0.8968955884355606,0.49991844607028657
0.7227431427691126,0.7682554555382858,0.4414695765286134,0.44960561310070524,0.9988315825095777
0.729350342458969,0.3989830542421414,0.14919498960827832,0.6918802714016379,0.2926721671534085
0.3820945375176046,0.7083157724897323,0.2627545511950988,0.753458401713378,0.8694723119396033
0.11326813026281057,0.13264203512468942,0.649053587581314,0.06310441149684376,0.8862059396616615
0.6616893902926869,0.32868886389154317,0.5358399968237836,0.4075953665957206,0.9540601142254643
0.5489653986940991,0.6821586978493636,0.19291876149527099,0.27175531131118635,0.5009532362777837
0.5786096006158137,0.22721209472457182,0.5202834785800012,0.02202481981631288,0.5101967471709145
0.8282968767221782,0.4284599170340491,0.7925932235700479,0.03374740656435593,0.4052511507904838
0.8661481828272258,0.9852182778170581,0.8273912332977533,0.29263607116230206,0.46102581278168653
0.6061831597735342,0.6212691229154628,0.992077288909991,0.4578601263702976,0.9867355049485776
0.7439078615742718,0.15061950143368708,0.31727432374597336,0.05669143638460328,0.1762245432979478
0.6840411393389348,0.09141167936531855,0.3439869718402046,0.8810308725190172,0.565597671817292
0.504629593412616,0.380331541566413,0.6272058571636582,0.5215915336531598,0.9867959725406755
0.5856944920577463,0.9479177721409859,0.18360322384440986,0.5152158325222796,0.4018320690418823
0.5446135178054962,0.9609917675453443,0.5062645448399467,0.5599632034454722,0.4261909473534742
0.5047093170445172,0.26799830314078527,0.314144013897868,0.20120151751822724,0.5990058272502905
0.36770386143349143,0.5159267758732902,0.5705158438937303,0.5650221554414476,0.30383419484421725
0.7066768883762607,0.7635380121031727,0.8199682990903616,0.8320195138829554,0.48004984523261907
0.0814875765281915,0.9376063709206253,0.6938538833165632,0.6717146711923605,0.7040236080872644
0.4584175799473138,0.2546503714624758,0.7922913823686849,0.02000752320868071,0.4666673859634428
0.5449960003584815,0.5008346243449845,0.5108230642054536,0.8249507347067913,0.28301324541996786
0.8401033245495677,0.516881199875818,0.7721667283415826,0.5326283286732773,0.7944536958115621
0.40901915117345133,0.9612291184615904,0.774886593717094,0.48105515443616387,0.570148783633284
0.4542580641283015,0.4134222861590112,0.5309845630499839,0.5312497534670729,0.3836878514099141
0.5015545032184449,0.3561224885876854,0.378579195633531,0.004958407675054066,0.25741734460311394
0.8822741625312189,0.4496753817942625,0.4196865018187594,0.11550950919020286,0.442700824051103
0.6987919583192139,0.2607381813754632,0.49765239322737254,0.17271062326931585,0.970342510152064
0.494292772929973,0.4429344752017211,0.7117557137769809,0.5651246355655639,0.594779820882927
0.2709748542393505,0.7727799950912938,0.6219145344311513,0.9511110273764953,0.13513945265575034
0.980345041003591,0.43821161620032834,0.768553011477811,0.6033703272072722,0.05784267724535119
0.37774530873707535,0.14079308494188608,0.9855834531754097,0.4987479888176971,0.2804569197244414
0.3542254569380361,0.1783862724337421,0.6059211385492825,0.02728533948908407,0.27017873887732946
0.35794610888583334,0.5862539633429837,0.9729000316595265,0.7407471857040455,0.10614344066000658
0.1635222130540981,0.38147835672661234,0.8659529234240618,0.8575580651082467,0.6909385907556439
0.5044342211597456,0.6191601194657268,0.7744491669036238,0.18561908381345305,0.43765586823297586
0.15716915296590794,0.18574617237291297,0.8250480948732717,0.6290433307127729,0.8794525921989329
0.2629022423465698,0.38497720163807075,0.12287759742965608,0.6353741375691998,0.5756995395098232
0.7540808314637268,0.94375609483118,0.26276494428405206,0.9042149646011836,0.8181605307642837
0.14266222185786115,0.09196296523256317,0.7744427323436767,0.011614528848544747,0.577604733255305
0.048919885668567864,0.796195424208641,0.6194003959790195,0.404649265528215,0.28810140132425577
0.8969566756077662,0.8499345216708207,0.24129283031527982,0.5720801346919275,0.22445040194648525
0.16602818309695344,0.5642115288861156,0.7643278868078007,0.5380373544009514,0.3830975799821349
0.10574449491540505,0.7961192913464351,0.46273278800186357,0.3398377700578402,0.6303289491822236
0.5772621223612227,0.6736124086488874,0.33741556423224384,0.9197733219301577,0.700093592850351
0.49533346827055325,0.17572790493595702,0.9639749873596853,0.763686423954271,0.9120831145738508
0.2692215385825901,0.5451953505220354,0.6888517992546843,0.1473163628492049,0.09052669985295259
0.07506290427670226,0.1969191419270453,0.2173622196190611,0.6164715065354742,0.1622996507722292
0.8006412255257361,0.10735076226677322,0.2570003288653292,0.40055956622241784,0.8740258251199419
0.6378759574882744,0.2693786709649611,0.7725906237325078,0.5923302181673068,0.1279474825537521
0.14459093207671925,0.6042406291022683,0.0709455974955554,0.5652522191133305,0.32011024885140194
0.2894037199282953,0.3645672241267295,0.8321001293831987,0.755523835198255,0.7715910931719128
0.829014255802693,0.25428979197370233,0.06453502214256378,0.9023135103967967,0.0017515641062492149
0.9062325113453511,0.4112487004514555,0.4624054906766835,0.609048776577667,0.8776898971567759
0.5349882195307916,0.23265510560627956,0.86495184312618,0.5103989497992774,0.11438941239735212
0.1883773524895619,0.19616794595842807,0.4594241067496718,0.2888076214337214,0.7203117325137035
0.014036073759545187,0.3998952074877892,0.4638061502192413,0.8195255748492868,0.53935880115833
0.12188438658625755,0.0737408626182347,0.4767653171315645,0.9772991033551021,0.858194533422046
0.8536484930928471,0.709640761667964,0.3193744602203858,0.32480024125634444,0.36816167381764
0.7394544447674267,0.6295829274515833,0.7497156308747288,0.34583074658872526,0.7657053478907702
0.2557098826230294,0.6821715568088104,0.29519153471273507,0.2813880946407108,0.42830795562824076
0.49652675816645586,0.7718231547122526,0.7805225806968343,0.9847555522135866,0.8814182967294906
0.14167550062248713,0.2793838636154635,0.9242626448559916,0.11746157151476588,0.8273858746830796
0.1108812883202206,0.8394677157209729,0.11094392601545626,0.6751261422213,0.683083787917661
0.022700358080448235,0.3578661957905863,0.06194860395447706,0.5758232495510334,0.274044721411431
0.5069557370075674,0.37194758165415215,0.7619864697252715,0.7018287651987334,0.6714836685821234
0.7123209474915189,0.811004061378493,0.7739133120816998,0.71931274569546,0.7164366901632172
0.06135235584210852,0.7201437223785953,0.27244409795232066,0.8004706989151205,0.4943995099526637
0.4057805696931891,0.7704099981040008,0.3633163799835678,0.7027058721897081,0.19933816272409677
0.5753561588598937,0.6574240626769908,0.2531040328077647,0.18542894046545844,0.6281080574229242
0.4275702513977415,0.40860200943739466,0.20270025325796615,0.8008876753590659,0.5213335361492771
0.039173166270916826,0.5574749716419147,0.34423706581726027,0.6165249998278164,0.7980291086914626
0.3591251176914183,0.5325242524832162,0.12099082475575379,0.9519355122978969,0.26851193044647037
0.6075308547708068,0.22217986546825907,0.453336875642288,0.12732617522634937,0.9168343272503876
0.20998049252208173,0.7572483099662903,0.7779021097564094,0.3435231885511417,0.4055264704908511
0.6375778080467711,0.7112690925232086,0.7129870031721274,0.12554388954408013,0.08630971078070526
0.46797795864813363,0.41553601705716925,0.3647582849473371,0.7132419203117967,0.9898905503208935
