reward,pi_e,pi_b,q_hat,v_hat
0.44347391456581153,0.04360762604660847,0.20882439044950776,0.3989226341075709,0.053054922953150285
0.10060213865903733,0.019805624606005975,0.1407324575426933,0.018802165943894722,0.908859232120231
0.47053260582143186,0.09482809705319543,0.30794171047975205,0.45320354125174267,0.49129639361299215
0.6393130567999638,0.19371327284293527,0.4401287003172314,0.5147393812769223,0.8446928551853068
0.40096389942325006,0.08801482006673716,0.29667291764961823,0.35210274870015557,0.9081850789718554
0.6506281123510315,0.03668798650247004,0.19154108306697556,0.5936008342327411,0.7142468192922721
0.5506804145148803,0.1090937014683262,0.33029335668209586,0.5604981177556899,0.0216255155096291
0.8883945785742718,0.0021515298568895408,0.046384586414988556,0.894019765527818,0.0192808907633778
0.35091553736227143,0.012344491730339243,0.11110576821362265,0.27854144269001085,0.6229941768224798
0.5571304541020468,0.044061536779713056,0.20990840092695923,0.6073106553056413,0.33271699893996687
0.07406961641354104,0.059919291471408564,0.24478417324534804,0.051730284490932435,0.040459286826036944
0.5233085570093983,0.05545240068507417,0.2354833341981427,0.4371261840437095,0.07472278473600735
0.22325621125570405,0.05336336996671735,0.23100512974113227,0.19522109343204247,0.37356367363373866
0.32626144590722195,0.3408949797708097,0.5838621239392137,0.27254295947297386,0.27088826357600115
0.7274633637826124,0.13783987304200915,0.37126792622311067,0.7068153078624896,0.8289336398346406
0.09948700164796342,0.08448690621351365,0.29066631420498945,0.20552469303109222,0.5422266273320785
0.9984170272970085,0.40949717396124724,0.6399196621148996,1.0,0.1176541387444856
0.7809168495328751,0.16466609179439612,0.40579069949223345,0.8633935800745443,0.02463130297402949
0.5929405861078503,0.04564234771985356,0.21364069771430153,0.6095106519189681,0.05883591964488222
0.9462892739612409,0.0006687566294350664,0.025860329259989448,0.9527021245282229,0.11147186923290109
0.39912398723267706,0.1022009065166997,0.31968876507737914,0.3785836359145345,0.6412516351611622
0.2724641418203797,0.23142858746682235,0.48107025211170806,0.2686324933622391,0.6339790180632474
0.07101720531216027,0.05798728342107997,0.24080548876859093,0.12783438906876807,0.1517144932692288
0.24578490046864676,0.23276873682440358,0.48246112467680086,0.2594872766229685,0.775494489883616
0.5316034537792772,0.08425855745723829,0.2902732461961286,0.5249644199419602,0.8506987999116566
0.583923319198383,0.05535503391531712,0.2352765052344095,0.7137931584534565,0.5451664603164367
0.33119729284773647,0.031812841897865804,0.17836154826045272,0.3211937729537577,0.16519269742618414
0.482409716055917,0.08783359237483258,0.2963673267666876,0.5663176290903215,0.24255154887175845
0.8001656509400477,0.01630544487653028,0.12769277534978352,0.8047993572475493,0.6056941632134402
0.49479383047014547,0.014503896921591071,0.12043212578706344,0.5764509054201468,0.09300950167094924
0.6238213723706322,0.07235865192843906,0.26899563551931294,0.6271817871784824,0.35804716475149934
0.64494776743432,0.04967551369725782,0.22288004329068545,0.7075819808522589,0.4411105298863225
0.48381749954606235,0.03905166996545554,0.19761495380020092,0.4697492673848928,0.24538041802244004
0.17110047327213784,0.2647318074329439,0.5145209494597318,0.11660904186249224,0.15561107800589347
0.5779722559589835,0.031091962434738805,0.17632913098730682,0.6429888124360721,0.324012927007963
0.8289333820035568,0.23315811236512768,0.4828644865437172,0.8516316262758603,0.0030885256710823095
0.1282355822673168,0.08595224696293594,0.29317613641450413,0.09509269264466291,0.6216980661311008
0.38288298807746346,0.07014418613544891,0.2648474771173947,0.37528223092980584,0.851129877159615
0.9552627847586036,0.3148254210888849,0.5610930592057657,0.9887025404632052,0.3096969757795718
0.3062606396667039,0.11088377982812658,0.33299216181184593,0.3011385085065435,0.8591886975304575
0.9084308676454336,0.05338416253567454,0.2310501299191899,0.8835232736382621,0.15305724399811294
0.9482377515710131,0.04860479779356314,0.2204649581987195,0.8471962925798693,0.2957368746643819
0.3265504077351121,0.09449986257975428,0.3074082994646603,0.4272635774611395,0.08007977168281322
0.17056852051351423,0.23876780205906284,0.4886387234543153,0.1951118841346691,0.3963505385843942
0.8823949016492635,0.018063013917984393,0.13439871248633445,0.8487778517674193,0.34045380652212787
0.5131488663124364,0.003682651334902956,0.06068485259851058,0.5200830757424255,0.13557836228050701
0.025292131339452295,0.03538368070787061,0.1881055041934462,0.11573285449292399,0.29171780252506707
0.07855840037500061,0.19145717699608084,0.4375581984103153,0.05734165964885784,0.11050728021171319
0.14730904989551308,0.0027207533574159955,0.05216084122611517,0.16400243443520948,0.875490323369496
0.8291527636267788,0.013040966975537222,0.11419705326993872,0.7997348063822841,0.9579706532129841
0.8549378836744512,0.06220231714476601,0.2494039236755629,0.8498501646895339,0.6166782402497603
0.9701106377944884,0.036741775082333714,0.19168144167428863,0.9599621603391894,0.20931618276056696
0.3983389131276357,0.03347257792725512,0.18295512544680217,0.4674483580425916,0.6935979388021103
0.41637289698219193,0.17809258706126305,0.42201017412055725,0.34178431553863686,0.5448447296578848
0.6663031051142313,0.03413706839978923,0.18476219418427903,0.6228746700472344,0.9857523105369171
0.8925534459477467,0.011671395496560566,0.10803423298455248,0.8872913108992609,0.7802277693698864
0.24717713597097823,0.028818464407595862,0.1697600200506464,0.24685506127031187,0.4842506494585407
0.5165000904169385,0.12308416685529226,0.35083353154351177,0.4988582508945278,0.8900490109052929
0.569899016404691,0.04261751928780802,0.2064401106563548,0.5302593897488455,0.13155720142799432
0.5708968126211211,0.09254598567666578,0.3042137171079992,0.5992439949226904,0.6893427234814644
0.6716181284310234,0.10090587144398422,0.3176568454228308,0.6505177289401298,0.34263752201007047
0.03741758054092925,0.2009370170218349,0.4482599882008597,0.0238621217792971,0.6218864909813167
0.2935942531000293,0.021724821887085608,0.14739342552191942,0.32062924370998086,0.10727895752760286
0.8935291806701257,0.0038544476932558954,0.06208419841840511,0.8748225278730917,0.964858746558273
0.23610744003736106,0.04288034087381483,0.20707568875610394,0.28806182043153594,0.506181980881262
0.14712771939100466,0.07962971286981521,0.28218737191769444,0.09690220784179163,0.9659627206924227
0.47112276020021737,0.018253454837247426,0.13510534718229114,0.46578839826086693,0.9404786335957772
0.39823667522439044,0.20372796339465696,0.4513623415778691,0.3386702802138482,0.8565947248010375
0.26530163246144034,0.13339209852658296,0.3652288303606151,0.23979007757671045,0.11224248754067823
0.5103487439318038,0.1374455639130546,0.3707365154837794,0.489156695799675,0.18236782808745378
0.30644310456385115,0.2771591865811311,0.5264591024772305,0.34039307720046086,0.3348236304762583
0.6874169124037344,0.019867923368665517,0.14095362133930975,0.6336305345375376,0.5837103883190478
0.8146206275853238,0.20715589446453755,0.4551438173418788,0.7735889285822621,0.33706541960259007
0.22249681858813908,0.07121090379784147,0.266853712355368,0.277891199178874,0.8408538385047135
0.14129157369169232,0.11810239666694865,0.34366029253748337,0.1792522150908844,0.11130577119364027
0.8669251973677443,0.18770806816270127,0.4332528916957177,0.8187013841730704,0.009244265031598364
0.6056134174865162,0.0024096712849545512,0.049088402754159266,0.5762405779952117,0.36320962251420796
0.9293133913565257,0.034100676430346324,0.1846636846549595,0.9250861019209926,0.3892634740909109
0.8162933749311426,0.5811423635458073,0.7623269400629937,0.8334028028272292,0.2530672272311797
0.09394823248603723,0.029823890859153605,0.17269594916833922,0.23182256892763453,0.0073613547214426145
0.5363766261268941,0.189779113104371,0.4356364460239421,0.6534995947191885,0.9561196344593723
0.689498997669971,0.0037404229953356175,0.06115899766457604,0.6712444024957819,0.9865845155322648
0.5222380747839455,0.06449223372282632,0.2539532116804714,0.45660018398449753,0.6862396027139178
0.26444666984160137,0.0349209527465333,0.18687148724867927,0.2619685872535625,0.5178273305462062
0.5680620053303619,0.004420952247450607,0.06649024174606832,0.5141756658393059,0.2788977415285596
0.5915340094240239,0.02232341418433492,0.14941022115081323,0.6163770475691166,0.3530903580786283
0.9754668223853985,0.21957612334519236,0.4685895040920063,0.9142844450391393,0.9984416280104844
