reward,pi_e,pi_b,q_hat,v_hat
0.21579006049465754,0.3714998827395601,0.1380121628755069,0.33484328065215696,0.5302336045538433
0.6962924843975259,0.40321221154593995,0.16258008753976783,0.6678014984851521,0.8178132411038249
0.7989206736775482,0.7362117973458813,0.542007810551253,0.7790402020160876,0.4569444791286158
0.6413274720798648,0.4388449711058301,0.19258490866487685,0.6249167964349425,0.6168058271193635
0.2915807476077167,0.44422141054763664,0.19733266158893195,0.28805296594615715,0.5251719393795807
0.42653414565131875,0.7040884645962704,0.4957405659775336,0.3837370489830075,0.4486844022961164
0.5987793176893142,0.2879614310879207,0.08292178579420331,0.5961972936862051,0.33596832017042955
0.741091911603864,0.6904224378704824,0.47668314271502016,0.7493153482205984,0.18882110011795872
0.7248492530856759,0.671150013275613,0.45044234031985547,0.7923871107129227,0.1406608161746863
0.6755226072785105,0.5147237235608125,0.26494051159630777,0.7103879490733949,0.47317679142524127
0.9282027234556212,0.37398549159424604,0.13986514792298987,0.981619428102805,0.527313851124528
0.5187836384862168,0.2810740522319918,0.07900262283811244,0.5622831898673398,0.5354161137401636
0.21765370675655005,0.5291137355392387,0.27996134513628745,0.1559234698659806,0.8532711951031532
0.11079974721253283,0.3898960810721434,0.15201895403541543,0.13686985540380822,0.589371992001251
0.07222943492068723,0.4839452856397982,0.23420303949298588,0.06910553432629923,0.33064794551050847
0.22661553132496948,0.5001934733016375,0.25019351073355595,0.22187316128317114,0.4362403725904619
0.8751304433219734,0.40257534736890993,0.1620669103091985,0.8709177901409786,0.8382580687688429
0.470561381306169,0.5674259974384611,0.3219722625690325,0.5169549401789741,0.42392962102722775
0.50789201977318,0.40418639927012995,0.1633666453549529,0.4750540533830653,0.9465844874251054
0.6284023241231506,0.7060916899328032,0.498565474592162,0.6692635050803278,0.5912063434598069
0.9229230417879144,0.6619742029587349,0.43820984538285235,0.9342394236019729,0.6604079977107405
0.33780273785615544,0.5464372278347306,0.29859364396370525,0.3464734742758019,0.1128844119186393
0.9940915735677011,0.4958190054513908,0.2458364861668063,0.9569891880016942,0.7551995708095908
0.33699554204005944,0.43021812687222033,0.1850876366894419,0.4074538676269953,0.7807105194578756
0.25812962295295716,0.44543084435847957,0.19840863710590803,0.19085696275110903,0.024165193758844294
0.9576661790447596,0.6834094264102185,0.46704844410634383,0.9295430060441645,0.74724845651754
0.29559266622685787,0.35099466131423795,0.1231972522710966,0.21459093309403174,0.5164299089920686
0.3821438014179164,0.7161008114693985,0.512800372187131,0.33714146425746866,0.6010016219219712
0.8536392883082297,0.24760936901885233,0.06131039962591419,0.9032971677448112,0.84982196360744
0.2545458372342829,0.39971373653094494,0.15977107117152967,0.3158674047463461,0.42361295694512857
0.667043756704314,0.44501838442244573,0.19804136247396367,0.6827442477572537,0.1270532663144367
0.6428244721334341,0.5280134385337886,0.2787981912722749,0.4889947724418145,0.5527502923362273
0.47934304587879717,0.3335823183187708,0.1112771630949257,0.4689243558919497,0.8054629865524127
0.9378268802993899,0.5657170608801219,0.32003579297084356,0.923493024635416,0.49176264404367176
0.7077312221609721,0.45724114955947776,0.20906946885047273,0.7026578457581789,0.4841321387697114
0.3721385369305402,0.6653122757759959,0.4426404242982349,0.37738785135262864,0.043797615116230704
0.18556950674166695,0.7562896716829602,0.5719740674943198,0.193132096439841,0.5831607775385215
0.5553719911635998,0.5902507360057648,0.3483959313553471,0.5331295922797685,0.3788574512473254
0.06849769909358772,0.4644200352524443,0.21568596914388158,0.015218308238395324,0.69368230251667
0.04386198227049998,0.47618944267021585,0.22675638531057077,0.0,0.9579720004426026
0.8412886441074096,0.46366572493313424,0.2149859044777689,0.815564630331188,0.19007363758880824
0.15434855393266578,0.33968027495447134,0.11538268919314525,0.2413792764578291,0.45493779956267133
0.9074884450210373,0.6362988537487315,0.4048762312819496,0.8378198706059321,0.973935083966928
0.5528741626633616,0.5522036332311665,0.3049288525537006,0.5514997271072799,0.8373507435178328
0.6545653605208024,0.6924073032391722,0.479427873578943,0.699273690311285,0.45856914803818116
0.6937984732125392,0.5472832750271441,0.2995189831244367,0.6834059077237511,0.22732576969275997
0.4518279024928805,0.773732331099681,0.5986617201889464,0.4509289370825856,0.7317142177423741
0.5866465752879441,0.4231854253040701,0.1790859041897867,0.6591315920366575,0.553308802986723
0.47408073897578684,0.4202232575024246,0.17658758614594905,0.43341584190053595,0.34923965940950596
0.6290327648312224,0.49771854942995974,0.24772375444666328,0.6204257739792124,0.6497803827108137
0.19542848795851564,0.5691480874940552,0.32392954549814074,0.19303559572306067,0.7446712665033139
0.2688186556133848,0.6247771173132648,0.390346446318273,0.3597750675160943,0.48848685658879676
0.43977320516444507,0.6008225139136063,0.3609876932254656,0.407724893505447,0.45037814622877725
0.32159354207585733,0.7415870080800788,0.5499512905531628,0.3579003275112064,0.3150254246360925
0.07154019041039528,0.8016724955883013,0.6426787901827751,0.10348037652421094,0.4340239665025921
0.514229590218706,0.7134956461432083,0.5090760370653142,0.4709941523068717,0.0678704829579182
0.0491360945742233,0.09773268413079478,0.009551677547409704,0.07793749444800485,0.15360979459010016
0.7877300502498081,0.5774489718756103,0.3334473151201993,0.7933084660937705,0.11631062740633447
0.41132467662450434,0.3203539324556415,0.10262664203979371,0.472091085471293,0.387529516272349
0.18163060934903386,0.17409288034618625,0.03030833098723152,0.22971105400072517,0.6437795018004099
0.574064722970062,0.5020021163370444,0.25200612480687146,0.5581499729105275,0.2767611300640723
0.5965728335198739,0.6427564297618963,0.41313582800025955,0.5946190103297172,0.9628942861523403
0.06824672093022044,0.5447705906407254,0.29677499642704486,0.11426326335826117,0.7467955988308137
0.45166656242350334,0.6625862126000178,0.4390204891276361,0.44584637151894524,0.06690735970482864
0.17698192879175867,0.7471697930497192,0.5582626996459602,0.23577932608104774,0.42527999560768814
0.9648745956603819,0.360611876177402,0.1300409252401859,0.8832641274654052,0.2434532684828694
0.4272999505354157,0.4970072545839839,0.24701621110910899,0.4107417316716547,0.7115642327557654
0.5331604260579952,0.636110229670231,0.404636224291114,0.5894052868848967,0.8307011373211202
0.19942990014838347,0.608278921414401,0.37000324623706704,0.21044348141788305,0.11928905344420782
0.004813694087311582,0.7365581953621678,0.5425179751551734,0.0,0.6410818921809978
0.06960409980918314,0.417220988406341,0.17407335316676412,0.08825830142016819,0.511137231009907
0.7124118767426826,0.5058634666620783,0.2558978469033755,0.7327607556730834,0.009317077754680048
0.9890107107539541,0.21810226511635267,0.04756859804888379,0.9107040883182045,0.7506922061970022
0.3912408433136544,0.5527326325208299,0.3055133630534069,0.4122428255658811,0.29053241127982654
0.026942061794795857,0.34263942007337167,0.11740177218821644,0.0,0.29931336393829344
0.3346976573749959,0.2727371444701094,0.07438554997370932,0.32734457371197934,0.3571564901752722
0.33660800120883594,0.37863906096748345,0.14336753849033765,0.3002814852631618,0.04348004463481003
0.481242300088655,0.3544838049817408,0.12565876799433287,0.4552824432838513,0.3103988702045283
0.40561555946063976,0.15816727731925379,0.02501688761458573,0.37473491571241646,0.3266342009828813
0.5527476444910218,0.173555647217632,0.03012156268113114,0.5014247476994352,0.9338275674874912
0.1177282912747658,0.46378332813394335,0.21509497545499698,0.1571664434703427,0.36383747182317017
0.7642405086950578,0.25570597857038857,0.06538554747664001,0.8975606091592071,0.9699308370854327
